Time,X Pos of Ball 1,Y Pos of Ball 1,X Velocity of Ball 1,Y Velocity of Ball 1,Final Velocity of Ball 1,Angle of Velocity of Ball 1,Ax of Ball 1,Ay of Ball 1,Afinal of Ball 1,Angle of A Ball 1,Force on Ball 1,Angle of Force,X Pos of Ball 2,Y Pos of Ball 2,X Velocity of Ball 2,Y Velocity of Ball 2,Final Velocity of Ball 2,Angle of Velocity of Ball 2,Ax of Ball 2,Ay of Ball 2,Afinal of Ball 2,Angle of A Ball 2,Force on Ball 2,Angle of Force
3.12,14.5692292570376,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.3907707429624,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.13,14.6218489737358,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.4181510262642,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.14,14.674468690434,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.445531309566,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.15,14.7270884071322,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.4729115928678,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.16,14.7797081238304,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.5002918761696,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.17,14.8323278405286,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.5276721594714,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.18,14.8849475572268,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.5550524427731,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.19,14.937567273925,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.5824327260749,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.2,14.9901869906233,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.6098130093767,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.21,15.0428067073215,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.6371932926785,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.22,15.0954264240197,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.6645735759803,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.23,15.1480461407179,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.6919538592821,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.24,15.2006658574161,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.7193341425839,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.25,15.2532855741143,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.7467144258857,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.26,15.3059052908125,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.7740947091875,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.27,15.3585250075107,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.8014749924893,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.28,15.4111447242089,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.8288552757911,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.29,15.4637644409071,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.8562355590929,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.3,15.5163841576053,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.8836158423946,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.31,15.5690038743035,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.9109961256964,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.32,15.6216235910018,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.9383764089982,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.33,15.6742433077,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.9657566923,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.34,15.7268630243982,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,10.9931369756018,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.35,15.7794827410964,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.0205172589036,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.36,15.8321024577946,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.0478975422054,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.37,15.8847221744928,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.0752778255072,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.38,15.937341891191,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.102658108809,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.39,15.9899616078892,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.1300383921108,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.4,16.0425813245874,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.1574186754126,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.41,16.0952010412856,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.1847989587144,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.42,16.1478207579838,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.2121792420161,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.43,16.200440474682,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.2395595253179,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.44,16.2530601913802,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.2669398086197,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.45,16.3056799080784,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.2943200919215,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.46,16.3582996247767,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.3217003752233,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.47,16.4109193414749,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.3490806585251,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.48,16.4635390581731,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.3764609418269,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.49,16.5161587748713,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.4038412251287,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.5,16.5687784915695,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.4312215084305,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.51,16.6213982082677,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.4586017917323,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.52,16.6740179249659,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.4859820750341,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.53,16.7266376416641,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.5133623583359,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.54,16.7792573583623,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.5407426416376,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.55,16.8318770750605,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.5681229249394,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.56,16.8844967917587,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.5955032082412,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.57,16.9371165084569,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.622883491543,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.58,16.9897362251551,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.6502637748448,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.59,17.0423559418533,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.6776440581466,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.6,17.0949756585515,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.7050243414484,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.61,17.1475953752498,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.7324046247502,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.62,17.200215091948,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.759784908052,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.63,17.2528348086462,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.7871651913538,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.64,17.3054545253444,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.8145454746556,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.65,17.3580742420426,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.8419257579574,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.66,17.4106939587408,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.8693060412592,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.67,17.463313675439,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.8966863245609,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.68,17.5159333921372,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.9240666078627,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.69,17.5685531088354,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.9514468911645,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.7,17.6211728255336,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,11.9788271744663,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.71,17.6737925422318,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.0062074577681,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.72,17.72641225893,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.0335877410699,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.73,17.7790319756282,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.0609680243717,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.74,17.8316516923264,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.0883483076735,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.75,17.8842714090246,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.1157285909753,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.76,17.9368911257229,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.1431088742771,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.77,17.9895108424211,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.1704891575789,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.78,18.0421305591193,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.1978694408807,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.79,18.0947502758175,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.2252497241824,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.8,18.1473699925157,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.2526300074842,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.81,18.1999897092139,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.280010290786,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.82,18.2526094259121,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.3073905740878,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.83,18.3052291426103,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.3347708573896,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.84,18.3578488593085,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.3621511406914,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.85,18.4104685760067,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.3895314239932,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.86,18.4630882927049,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.416911707295,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.87,18.5157080094031,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.4442919905968,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.88,18.5683277261013,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.4716722738986,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.89,18.6209474427995,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.4990525572004,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.9,18.6735671594977,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.5264328405022,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.91,18.726186876196,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.5538131238039,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.92,18.7788065928942,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.5811934071057,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.93,18.8314263095924,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.6085736904075,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.94,18.8840460262906,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.6359539737093,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.95,18.9366657429888,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.6633342570111,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.96,18.989285459687,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.6907145403129,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.97,19.0419051763852,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.7180948236147,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.98,19.0945248930834,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.7454751069165,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
3.99,19.1471446097816,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.7728553902183,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4,19.1997643264798,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.8002356735201,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.01,19.252384043178,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.8276159568219,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.02,19.3050037598762,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.8549962401237,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.03,19.3576234765744,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.8823765234254,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.04,19.4102431932726,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.9097568067272,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.05,19.4628629099708,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.937137090029,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.06,19.515482626669,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.9645173733308,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.07,19.5681023433673,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,12.9918976566326,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.08,19.6207220600655,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.0192779399344,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.09,19.6733417767637,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.0466582232362,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.1,19.7259614934619,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.074038506538,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.11,19.7785812101601,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.1014187898398,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.12,19.8312009268583,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.1287990731416,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.13,19.8838206435565,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.1561793564434,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.14,19.9364403602547,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.1835596397452,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.15,19.9890600769529,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.2109399230469,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.16,20.0416797936511,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.2383202063487,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.17,20.0942995103493,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.2657004896505,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.18,20.1469192270475,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.2930807729523,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.19,20.1995389437457,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.3204610562541,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.2,20.2521586604439,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.3478413395559,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.21,20.3047783771421,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.3752216228577,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.22,20.3573980938404,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.4026019061595,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.23,20.4100178105386,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.4299821894613,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.24,20.4626375272368,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.4573624727631,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.25,20.515257243935,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.4847427560649,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.26,20.5678769606332,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.5121230393667,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.27,20.6204966773314,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.5395033226684,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.28,20.6731163940296,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.5668836059702,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.29,20.7257361107278,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.594263889272,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.3,20.778355827426,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.6216441725738,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.31,20.8309755441242,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.6490244558756,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.32,20.8835952608224,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.6764047391774,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.33,20.9362149775206,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.7037850224792,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.34,20.9888346942188,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.731165305781,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.35,21.041454410917,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.7585455890828,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.36,21.0940741276152,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.7859258723846,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.37,21.1466938443135,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.8133061556864,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.38,21.1993135610117,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.8406864389882,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.39,21.2519332777099,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.8680667222899,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.4,21.3045529944081,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.8954470055917,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.41,21.3571727111063,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.9228272888935,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.42,21.4097924278045,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.9502075721953,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.43,21.4624121445027,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,13.9775878554971,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.44,21.5150318612009,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.0049681387989,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.45,21.5676515778991,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.0323484221007,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.46,21.6202712945973,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.0597287054025,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.47,21.6728910112955,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.0871089887043,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.48,21.7255107279937,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.1144892720061,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.49,21.7781304446919,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.1418695553079,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.5,21.8307501613901,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.1692498386097,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.51,21.8833698780883,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.1966301219115,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.52,21.9359895947865,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.2240104052132,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.53,21.9886093114848,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.251390688515,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.54,22.041229028183,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.2787709718168,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.55,22.0938487448812,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.3061512551186,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.56,22.1464684615794,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.3335315384204,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.57,22.1990881782776,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.3609118217222,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.58,22.2517078949758,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.388292105024,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.59,22.304327611674,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.4156723883258,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
4.6,22.3569473283722,0,5.26197166982075,0,5.26197166982075,0,0,0,0,NaN,0,0,14.4430526716276,0,2.73802833017924,0,2.73802833017924,0,0,0,0,NaN,0,0
